
epsilon = 0.1;
        gamma = 0.98;
        alpha = 0.6; reward -1000/+1


[Log] Agent Object Initialized (agent.js, line 8)
> Selected Element
< <body>…</body> = $1
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 30 StepCount 197 totalScore 354 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 30 StepCount 198 totalScore 354 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 30 StepCount 199 totalScore 355 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 11 BEST SCORE SO FAR 30 StepCount 200 totalScore 366 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 30 StepCount 201 totalScore 366 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 30 StepCount 202 totalScore 368 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 30 StepCount 203 totalScore 369 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 30 StepCount 204 totalScore 371 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 30 StepCount 205 totalScore 371 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 30 StepCount 206 totalScore 373 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 10 BEST SCORE SO FAR 30 StepCount 207 totalScore 383 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 30 StepCount 208 totalScore 384 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 30 StepCount 209 totalScore 384 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 30 StepCount 210 totalScore 385 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 7 BEST SCORE SO FAR 30 StepCount 211 totalScore 392 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 30 StepCount 212 totalScore 392 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 4 BEST SCORE SO FAR 30 StepCount 213 totalScore 396 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 4 BEST SCORE SO FAR 30 StepCount 214 totalScore 400 (index.js, line 239)
